Unnamed: 0,RecordingTime [ms],Time of Day [h:m:s:ms],Trial,Stimulus,Export Start Trial Time [ms],Export End Trial Time [ms],Participant,Color,Tracking Ratio [%],Category Group,Category Right,Index Right,Pupil Size Right X [px],Pupil Size Right Y [px],Pupil Diameter Right [mm],Point of Regard Right X [px],Point of Regard Right Y [px],AOI Name Right,AOI Group Right,AOI Scope Right,AOI Order Right,Gaze Vector Right X,Gaze Vector Right Y,Gaze Vector Right Z,Eye Position Right X [mm],Eye Position Right Y [mm],Eye Position Right Z [mm],Pupil Position Right X [px],Pupil Position Right Y [px],Annotation Name,Annotation Description,Annotation Tags,Mouse Position X [px],Mouse Position Y [px],Scroll Direction X,Scroll Direction Y,Content
7617,3163685.594,12:55:29:869,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.5866,15.5866,3.8764,637.3234909016955,769.7703667729827,,,,,0.0000,0.0000,0.0000,-98.3209,-86.6453,671.7195,1090.5430,838.4409,,,,,,,,
7619,3163725.357,12:55:29:908,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4392,15.4392,3.8412,694.535221259899,827.9960436075957,,,,,0.0000,0.0000,0.0000,-98.3661,-86.6476,671.8802,1090.5344,838.1839,,,,,,,,
7621,3163765.107,12:55:29:948,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.4802,15.4802,3.8502,662.8733506386752,821.6009505062823,,,,,0.0000,0.0000,0.0000,-98.2956,-86.5186,671.7197,1090.3578,837.7817,,,,,,,,
7623,3163804.852,12:55:29:988,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3597,15.3597,,,,,,,,0.0000,0.0000,0.0000,-98.3045,-86.4600,671.9375,1090.3640,837.6584,,,,,,,,
7625,3163844.725,12:55:30:028,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3485,15.3485,3.8202,643.2846825522098,803.6961306277351,,,,,0.0000,0.0000,0.0000,-98.3216,-86.5026,672.1511,1090.3452,837.6752,,,,,,,,
7627,3163884.466,12:55:30:067,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,14.9874,14.9874,3.7329,718.1197005568259,815.4817465791522,,,,,0.0000,0.0000,0.0000,-98.3912,-86.6030,672.3601,1090.5031,838.0502,,,,,,,,
7629,3163924.252,12:55:30:107,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,14.8481,14.8481,3.6996,662.0915155481212,803.3993235423037,,,,,0.0000,0.0000,0.0000,-98.4401,-86.7475,672.5078,1090.3906,838.1687,,,,,,,,
7631,3163963.981,12:55:30:147,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.0528,15.0528,3.7492,661.2405256128851,822.8804146737561,,,,,0.0000,0.0000,0.0000,-98.4510,-86.7468,672.3806,1090.4125,838.4603,,,,,,,,
7633,3164003.851,12:55:30:187,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.0277,15.0277,3.7395,670.87143284766,800.9179361697286,,,,,0.0000,0.0000,0.0000,-98.3625,-86.6649,671.7440,1090.5450,838.5897,,,,,,,,
7635,3164043.6,12:55:30:227,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,14.9836,14.9836,3.7253,680.3605199798704,855.87572998754,,,,,0.0000,0.0000,0.0000,-98.2757,-86.5864,671.1434,1090.6676,838.5902,,,,,,,,
7637,3164083.339,12:55:30:266,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.1091,15.1091,3.7553,674.3867308056801,808.3955447469051,,,,,0.0000,0.0000,0.0000,-98.2787,-86.5688,671.0017,1090.7600,838.5107,,,,,,,,
7639,3164123.1,12:55:30:306,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3038,15.3038,3.8014,716.2960614746389,782.043615023149,,,,,0.0000,0.0000,0.0000,-98.3538,-86.5114,670.7031,1091.1858,838.3278,,,,,,,,
7641,3164162.975,12:55:30:346,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,14.9608,14.9608,3.7201,669.6798719996642,777.5382840446973,,,,,0.0000,0.0000,0.0000,-98.5063,-86.5773,671.1905,1091.4762,838.2506,,,,,,,,
7643,3164202.723,12:55:30:386,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.1420,15.1420,3.7615,673.0305977189502,827.8940099013959,,,,,0.0000,0.0000,0.0000,-98.4625,-86.5203,670.6310,1091.6574,838.5371,,,,,,,,
7645,3164242.468,12:55:30:425,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,14.8275,14.8275,3.6843,670.439506590708,788.1881300933132,,,,,0.0000,0.0000,0.0000,-98.5245,-86.6445,670.5738,1091.8315,838.8668,,,,,,,,
7647,3164282.343,12:55:30:465,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.2152,15.2152,3.776,692.0482373542947,806.7849956228353,,,,,0.0000,0.0000,0.0000,-98.4921,-86.7165,669.9727,1092.2586,839.4494,,,,,,,,
7649,3164322.098,12:55:30:505,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.2481,15.2481,3.7861,663.3386084085225,794.9499781331798,,,,,0.0000,0.0000,0.0000,-98.5719,-86.7909,670.3269,1092.2699,839.6448,,,,,,,,
7651,3164361.846,12:55:30:545,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3588,15.3588,3.8158,640.2194446136252,792.7131231509788,,,,,0.0000,0.0000,0.0000,-98.6645,-86.8114,670.7892,1092.3612,839.6596,,,,,,,,
7653,3164401.6,12:55:30:585,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3218,15.3218,3.8037,681.9433136938407,765.3788936287689,,,,,0.0000,0.0000,0.0000,-98.6679,-86.7323,670.2516,1092.5294,839.4029,,,,,,,,
7655,3164441.472,12:55:30:624,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,14,15.3719,15.3719,3.8132,647.6130175607904,770.8192444234745,,,,,0.0000,0.0000,0.0000,-98.5960,-86.6691,669.7625,1092.6264,839.3822,,,,,,,,
7657,3164481.214,12:55:30:664,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,16,15.3245,15.3245,3.7991,656.5273865611575,769.6179427134462,,,,,0.0000,0.0000,0.0000,-98.5299,-86.6112,669.3119,1093.1175,839.5599,,,,,,,,
7659,3164520.966,12:55:30:704,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,15,15.2113,15.2113,3.7713,537.4285580177759,794.4976134816396,,,,,0.0000,0.0000,0.0000,-98.7600,-86.6887,669.2462,1094.6549,839.5338,,,,,,,,
7661,3164560.71,12:55:30:744,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,15,15.4130,15.4130,3.8231,552.4961808846763,755.5217736445911,,,,,0.0000,0.0000,0.0000,-98.7833,-86.7812,669.6878,1094.6252,839.7099,,,,,,,,
7663,3164600.595,12:55:30:784,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,15,15.2084,15.2084,3.7777,538.0102898434159,752.8137183726567,,,,,0.0000,0.0000,0.0000,-98.8807,-86.8660,670.5254,1094.3599,839.7698,,,,,,,,
7665,3164640.338,12:55:30:823,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,15,15.5213,15.5213,3.8587,536.7711995616745,798.5422265770031,,,,,0.0000,0.0000,0.0000,-98.9608,-86.9452,671.2754,1094.4227,839.5626,,,,,,,,
7667,3164680.087,12:55:30:863,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,15,15.3492,15.3492,,,,,,,,0.0000,0.0000,0.0000,-99.0587,-86.8490,671.1375,1095.6836,839.1428,,,,,,,,
7669,3164719.822,12:55:30:903,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,17,15.5396,15.5396,3.859,465.12135175293906,720.8628071388814,,,,,0.0000,0.0000,0.0000,-98.9718,-86.7707,670.5471,1095.4844,838.8399,,,,,,,,
7671,3164759.718,12:55:30:943,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,17,15.2653,15.2653,3.7888,484.2805755339732,791.9354211377273,,,,,0.0000,0.0000,0.0000,-98.8907,-86.6354,670.0152,1095.3359,838.7505,,,,,,,,
7673,3164799.467,12:55:30:982,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,17,15.6613,15.6613,3.8832,457.18029384970686,765.4260010779896,,,,,0.0000,0.0000,0.0000,-98.8706,-86.4728,669.5876,1095.5065,838.4997,,,,,,,,
7675,3164839.21,12:55:31:022,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.9042,15.9042,3.9395,479.1479341267927,427.74032058282,,,,,0.0000,0.0000,0.0000,-98.5132,-85.8787,669.1786,1094.1495,833.8350,,,,,,,,
7677,3164878.95,12:55:31:062,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.3746,15.3746,3.8061,520.3796369097663,407.32567224525263,,,,,0.0000,0.0000,0.0000,-98.4534,-85.8694,668.4593,1094.3420,833.7994,,,,,,,,
7679,3164918.826,12:55:31:102,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.2500,15.2500,3.7744,463.9500209966338,399.779128393826,,,,,0.0000,0.0000,0.0000,-98.6088,-85.9140,668.2018,1094.7015,834.1722,,,,,,,,
7681,3164958.587,12:55:31:142,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.5102,15.5102,3.8375,497.18255166862747,389.3130675359659,,,,,0.0000,0.0000,0.0000,-98.7298,-85.8739,668.1052,1095.4631,833.7571,,,,,,,,
7683,3164998.339,12:55:31:181,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.6751,15.6751,3.8745,523.4034901286386,444.0749913190894,,,,,0.0000,0.0000,0.0000,-98.7882,-85.7979,667.5305,1095.8894,834.2860,,,,,,,,
7685,3165038.084,12:55:31:221,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.5541,15.5541,3.845,536.9457007693393,436.31618972769445,,,,,0.0000,0.0000,0.0000,-98.9860,-85.8028,667.5001,1096.3857,834.0984,,,,,,,,
7687,3165077.957,12:55:31:261,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.4145,15.4145,3.8108,530.6790384596636,408.9888718484491,,,,,0.0000,0.0000,0.0000,-99.0384,-85.8525,667.4560,1096.8155,834.2640,,,,,,,,
7689,3165117.696,12:55:31:301,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,16,15.4173,15.4173,3.806,555.5605860684152,446.89785870978903,,,,,0.0000,0.0000,0.0000,-98.9196,-85.7106,666.4936,1097.0930,834.4868,,,,,,,,
7691,3165157.453,12:55:31:340,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,18,14.7909,14.7909,3.6493,543.0847123664247,392.86177536251694,,,,,0.0000,0.0000,0.0000,-98.8890,-85.6472,665.7271,1097.1619,834.1992,,,,,,,,
7693,3165197.228,12:55:31:380,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,17,14.9051,14.9051,3.6715,549.2383563128383,440.8904432401296,,,,,0.0000,0.0000,0.0000,-98.7740,-85.4952,664.7156,1097.6409,834.1301,,,,,,,,
7695,3165237.09,12:55:31:420,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,17,15.1477,15.1477,,,,,,,,0.0000,0.0000,0.0000,-98.6945,-85.3687,663.6782,1097.5532,834.0504,,,,,,,,
7697,3165276.83,12:55:31:460,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,17,15.7728,15.7728,3.8762,474.9460915515311,440.77487217552715,,,,,0.0000,0.0000,0.0000,-98.7339,-85.3654,663.6589,1097.9459,834.2713,,,,,,,,
7699,3165316.571,12:55:31:500,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,19,15.7400,15.7400,3.8706,599.4765783910166,417.9277152623025,,,,,0.0000,0.0000,0.0000,-98.6698,-85.3403,664.0968,1096.8039,833.6885,,,,,,,,
7701,3165356.325,12:55:31:539,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.4366,15.4366,3.794,1128.5013980524882,191.0514591588232,,,,,0.0000,0.0000,0.0000,-97.6024,-85.0791,663.7432,1088.6783,831.7415,,,,,,,,
7703,3165396.197,12:55:31:579,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.1347,15.1347,3.7188,1100.5567048840935,219.7574616334174,,,,,0.0000,0.0000,0.0000,-97.6163,-84.9929,663.3869,1088.7353,831.2883,,,,,,,,
7705,3165435.954,12:55:31:619,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.5923,15.5923,3.8241,1095.7806729651038,206.73564770156167,,,,,0.0000,0.0000,0.0000,-97.4751,-84.7836,662.4296,1088.9984,831.3573,,,,,,,,
7707,3165475.705,12:55:31:659,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.9164,15.9164,3.8988,1115.5444269761276,231.0086259799234,,,,,0.0000,0.0000,0.0000,-97.4276,-84.7201,661.7897,1089.1593,831.6826,,,,,,,,
7709,3165515.451,12:55:31:698,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.2839,15.2839,3.7457,1087.0265707313313,241.77456923977041,,,,,0.0000,0.0000,0.0000,-97.4753,-84.6755,661.7475,1089.5916,831.4603,,,,,,,,
7711,3165555.317,12:55:31:738,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.4860,15.4860,3.7939,1096.7389744822244,175.585063098051,,,,,0.0000,0.0000,0.0000,-97.6358,-84.7199,661.6017,1089.9750,831.4410,,,,,,,,
7713,3165595.069,12:55:31:778,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.4948,15.4948,3.7924,1068.718182933543,249.3129562971551,,,,,0.0000,0.0000,0.0000,-97.5967,-84.5191,660.9667,1090.5513,831.3087,,,,,,,,
7715,3165634.819,12:55:31:818,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.4031,15.4031,3.7691,1093.4828194732665,255.70339575161606,,,,,0.0000,0.0000,0.0000,-97.6776,-84.4804,660.7508,1090.7153,831.1164,,,,,,,,
7717,3165674.577,12:55:31:858,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.3050,15.3050,3.7459,1088.2609262502665,218.7710967233601,,,,,0.0000,0.0000,0.0000,-97.7483,-84.5185,660.8261,1091.0215,831.1129,,,,,,,,
7719,3165714.443,12:55:31:897,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.2893,15.2893,3.7412,1119.1280188289034,223.50903374102984,,,,,0.0000,0.0000,0.0000,-97.7386,-84.5008,660.6594,1091.0957,831.2719,,,,,,,,
7721,3165754.191,12:55:31:937,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,15.2610,15.2610,3.731,1101.0538911425924,247.12216594699277,,,,,0.0000,0.0000,0.0000,-97.6284,-84.4494,660.0735,1091.0958,831.2396,,,,,,,,
7723,3165793.955,12:55:31:977,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,18,14.6754,14.6754,3.5871,1111.289951144372,250.08717607750222,,,,,0.0000,0.0000,0.0000,-97.4976,-84.3491,659.5833,1090.6203,831.0332,,,,,,,,
7725,3165833.718,12:55:32:017,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,20,14.6891,14.6891,3.5917,1079.0022794662973,241.51112919823672,,,,,0.0000,0.0000,0.0000,-97.5579,-84.4013,659.8119,1091.1443,831.3532,,,,,,,,
7727,3165873.561,12:55:32:057,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,19,15.3000,15.3000,3.7429,648.536579882495,630.4093557428359,,,,,0.0000,0.0000,0.0000,-98.3072,-84.9183,660.3655,1096.6268,835.8046,,,,,,,,
7729,3165913.309,12:55:32:096,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,19,14.7609,14.7609,3.6144,627.7634885929835,592.0059570728409,,,,,0.0000,0.0000,0.0000,-98.2884,-84.9783,660.6622,1096.7544,835.7941,,,,,,,,
7731,3165953.063,12:55:32:136,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,19,14.7255,14.7255,3.6072,662.9982238360144,622.1871482889348,,,,,0.0000,0.0000,0.0000,-98.3240,-85.0099,660.8998,1096.4262,836.1320,,,,,,,,
7733,3165992.828,12:55:32:176,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,21,14.3896,14.3896,3.5289,670.383031918917,641.6964894207447,,,,,0.0000,0.0000,0.0000,-98.2972,-85.1252,661.4411,1095.9328,836.0465,,,,,,,,
7735,3166032.698,12:55:32:216,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.6768,14.6768,3.6021,809.0612293367806,725.1149948906852,,,,,0.0000,0.0000,0.0000,-97.9591,-85.4136,662.1722,1092.6217,837.7976,,,,,,,,
7737,3166072.447,12:55:32:255,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.4310,14.4310,3.5449,880.2588587261124,726.7009368714815,,,,,0.0000,0.0000,0.0000,-97.8477,-85.4694,662.6312,1091.9990,838.0858,,,,,,,,
7739,3166112.195,12:55:32:295,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.6849,14.6849,3.6086,894.2807673825233,778.9187569602508,,,,,0.0000,0.0000,0.0000,-97.7634,-85.5901,663.0541,1091.4786,838.3305,,,,,,,,
7741,3166151.936,12:55:32:335,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.9750,14.9750,3.6819,840.8422986802465,761.3177708588429,,,,,0.0000,0.0000,0.0000,-97.7337,-85.6896,663.6081,1090.8976,838.2506,,,,,,,,
7743,3166191.82,12:55:32:375,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.7740,14.7740,3.6367,858.5571352903787,772.9648049359558,,,,,0.0000,0.0000,0.0000,-97.7674,-85.7837,664.2686,1090.4846,838.2308,,,,,,,,
7745,3166231.581,12:55:32:415,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,20,14.8028,14.8028,3.6447,870.0094062283304,756.1161657051201,,,,,0.0000,0.0000,0.0000,-97.6855,-85.7488,664.4760,1090.2867,838.1401,,,,,,,,
7747,3166271.316,12:55:32:454,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,22,15.2042,15.2042,3.746,960.4165003404737,728.5321602955886,,,,,0.0000,0.0000,0.0000,-97.4794,-85.6935,665.2176,1088.1719,837.3400,,,,,,,,
7749,3166311.069,12:55:32:494,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.5861,15.5861,3.8365,1070.8429103390156,752.5570174774006,,,,,0.0000,0.0000,0.0000,-97.0865,-85.6640,664.8739,1086.0294,837.5484,,,,,,,,
7751,3166350.938,12:55:32:534,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.1565,15.1565,3.7314,1121.7263395241664,697.1230984440533,,,,,0.0000,0.0000,0.0000,-97.0358,-85.6818,664.7292,1085.4845,837.4648,,,,,,,,
7753,3166390.688,12:55:32:574,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.3078,15.3078,3.7723,1113.0657220385729,743.7391484201497,,,,,0.0000,0.0000,0.0000,-97.0009,-85.7285,665.4953,1085.0887,837.4247,,,,,,,,
7755,3166430.435,12:55:32:613,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.5749,15.5749,3.8373,1105.8040212631743,725.131583978841,,,,,0.0000,0.0000,0.0000,-96.9545,-85.7050,665.5217,1085.0258,837.4719,,,,,,,,
7757,3166470.316,12:55:32:653,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.0407,15.0407,3.7084,1118.649175029502,713.0435292679482,,,,,0.0000,0.0000,0.0000,-96.8512,-85.6905,665.7053,1084.4453,837.0304,,,,,,,,
7759,3166510.064,12:55:32:693,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.0925,15.0925,3.7228,1133.1529930210186,684.9837455435154,,,,,0.0000,0.0000,0.0000,-96.8671,-85.7090,666.0479,1084.4286,836.9812,,,,,,,,
7761,3166549.798,12:55:32:733,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.0322,15.0322,3.7019,1075.6926433968672,708.9940347885799,,,,,0.0000,0.0000,0.0000,-96.6663,-85.5434,664.9382,1084.4916,836.9964,,,,,,,,
7763,3166589.554,12:55:32:773,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,21,15.0026,15.0026,3.6942,1146.4147259690942,721.7944137409736,,,,,0.0000,0.0000,0.0000,-96.6251,-85.4967,664.8532,1084.3050,836.6943,,,,,,,,
7765,3166629.445,12:55:32:812,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Saccade,23,15.5085,15.5085,3.8165,895.8349694199602,715.285665295024,,,,,0.0000,0.0000,0.0000,-96.8219,-85.2439,664.7476,1086.9014,835.6980,,,,,,,,
7767,3166669.19,12:55:32:852,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,22,15.6348,15.6348,3.8492,746.7067439194177,591.3279560194114,,,,,0.0000,0.0000,0.0000,-97.1744,-85.2432,665.0663,1088.9463,834.4503,,,,,,,,
7769,3166708.935,12:55:32:892,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,22,15.2287,15.2287,3.7486,760.1055718682813,666.4070018841477,,,,,0.0000,0.0000,0.0000,-97.0768,-85.2403,664.7192,1088.6305,834.8561,,,,,,,,
7771,3166748.679,12:55:32:932,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,22,15.1381,15.1381,3.7262,779.810443386671,638.8948884969516,,,,,0.0000,0.0000,0.0000,-97.0668,-85.2317,664.6532,1088.5989,834.9750,,,,,,,,
7773,3166788.548,12:55:32:972,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.6378,15.6378,3.8455,669.9571492452767,517.1551567919886,,,,,0.0000,0.0000,0.0000,-97.0832,-84.9145,664.3280,1090.0204,832.5523,,,,,,,,
7775,3166828.316,12:55:33:011,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.3608,15.3608,3.7798,682.6213500254323,433.96109999514107,,,,,0.0000,0.0000,0.0000,-97.2946,-84.9287,664.5671,1090.2856,831.8673,,,,,,,,
7777,3166868.062,12:55:33:051,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.5354,15.5354,3.8202,630.2770772410912,458.9991347891222,,,,,0.0000,0.0000,0.0000,-97.2907,-84.7629,664.2307,1090.8029,831.8214,,,,,,,,
7779,3166907.809,12:55:33:091,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,14.9692,14.9692,3.6841,646.3324078588889,448.3475390833039,,,,,0.0000,0.0000,0.0000,-97.3948,-84.7778,664.4413,1091.3592,831.3004,,,,,,,,
7781,3166947.682,12:55:33:131,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.1347,15.1347,,,,,,,,0.0000,0.0000,0.0000,-97.5508,-84.8800,664.4363,1091.7520,832.0245,,,,,,,,
7783,3166987.425,12:55:33:170,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.5421,15.5421,,,,,,,,0.0000,0.0000,0.0000,-97.6503,-84.8851,664.1029,1092.2702,832.4873,,,,,,,,
7785,3167027.181,12:55:33:210,Trial003,03 bonbons triste vs joie.avi,0.0,16788.339,41,CornflowerBlue,99.5929,Eye,Fixation,23,15.2887,15.2887,3.7612,668.2250694657877,461.1300823497052,,,,,0.0000,0.0000,0.0000,-97.7926,-84.9300,664.2951,1092.6440,832.4408,,,,,,,,
